"year","muni_contab_id","account","amount"
"2013","8517","243","2577929"
"2013","8517","251","645773.421875"
"2013","8517","252","11819.375"
"2013","8517","412","1312.4899826049805"
"2013","8517","413","3269.260040283203"
"2013","8517","422","242544.55078125"
"2013","8517","424","32.510169982910156"
"2013","8517","811","5307539.53125"
"2013","8517","831","1125384.5751953125"
"2013","8517","833","572882.625"
"2013","8517","834","150775.064453125"
"2013","8517","835","15187.270263671875"
"2013","8517","836","15501.810157775879"
"2013","8517","837","40169.359375"
"2013","8517","838","59166.890625"
"2013","8517","851","55496.171875"
"2013","8517","856","419227.1875"
"2013","8517","857","1410133.48046875"
"2013","8517","858","277716.798828125"
"2013","8517","859","1430.97998046875"
"2013","8518","211","125938.7548828125"
"2013","8518","212","28133.650390625"
"2013","8518","213","121309.64453125"
"2013","8518","225","62996.8369140625"
"2013","8518","226","30201.158203125"
"2013","8518","231","10773.42041015625"
"2013","8518","241","238710.33203125"
"2013","8518","243","35922.8515625"
"2013","8518","251","36146.400390625"
"2013","8518","252","0"
"2013","8518","412","3725.330467224121"
"2013","8518","413","192117.3125"
"2013","8518","422","1531600.59375"
"2013","8518","424","2386.73828125"
"2013","8518","811","-947108.0374755859"
"2013","8518","831","670343.5625"
"2013","8518","833","472880.3125"
"2013","8518","834","197371.18798828125"
"2013","8518","836","204383.60467529297"
"2013","8518","837","77929.9296875"
"2013","8518","838","40011.51171875"
"2013","8518","851","86559.4921875"
"2013","8518","856","321444.6015625"
"2013","8518","857","821429.375"
"2013","8518","858","331785.9375"
"2013","8518","859","9111.819946289062"
"2013","8519","211","46589.93994140625"
"2013","8519","212","36611.369201660156"
"2013","8519","213","62149.1728515625"
"2013","8519","225","-0.000701904296875"
"2013","8519","229","0"
"2013","8519","231","1478"
"2013","8519","241","551784.5283203125"
"2013","8519","243","307849.71875"
"2013","8519","251","51651.580078125"
"2013","8519","252","0"
"2013","8519","412","93300.86401367188"
"2013","8519","413","40438.98077392578"
"2013","8519","422","39168.7890625"
"2013","8519","424","86700.95140838623"
"2013","8519","811","714841.8501586914"
"2013","8519","831","323280.09375"
"2013","8519","833","276025.125"
"2013","8519","834","168066.453125"
"2013","8519","835","400"
"2013","8519","836","11529.189716339111"
"2013","8519","837","153412.67041015625"
"2013","8519","838","9977.739959716797"
"2013","8519","839","77892.08890625834"
"2013","8519","851","218320.138671875"
"2013","8519","855","447.9000015258789"
"2013","8519","856","199160.44677734375"
"2013","8519","857","562742.3125"
"2013","8519","858","119503.421875"
"2013","8519","859","4072.000030517578"
"2013","8520","211","182989.19140625"
"2013","8520","213","228467.1600341797"
"2013","8520","225","123.89794921875"
"2013","8520","231","699.2899894714355"
"2013","8520","241","584089.470703125"
"2013","8520","243","605116"
"2013","8520","251","192700.875"
"2013","8520","252","0"
"2013","8520","412","6376.25"
"2013","8520","413","1821.7400207519531"
"2013","8520","422","2287868"
"2013","8520","424","0"
"2013","8520","811","347744.05859375"
"2013","8520","831","1517288.34375"
"2013","8520","833","268204.84375"
"2013","8520","834","132585.9221687317"
"2013","8520","835","38"
"2013","8520","836","215746.95315170288"
"2013","8520","837","78271.2734375"
"2013","8520","838","31632.279296875"
"2013","8520","839","222433.03953552246"
"2013","8520","851","7231.89990234375"
"2013","8520","856","367858.2564086914"
"2013","8520","857","1020099.8359375"
"2013","8520","858","220310.90625"
"2013","8520","859","1075.6531372070312"
"2013","8521","211","187790.97998046875"
"2013","8521","212","41"
"2013","8521","213","86268.248046875"
"2013","8521","225","274210.0207824707"
"2013","8521","226","14396.149609386921"
"2013","8521","231","279.159912109375"
"2013","8521","241","1690065.4603881836"
"2013","8521","243","1030779.4375"
"2013","8521","251","1246385.577331543"
"2013","8521","252","-0.008749961853027344"
"2013","8521","412","2743.39998626709"
"2013","8521","413","47760.490234375"
"2013","8521","422","1022194.81640625"
"2013","8521","424","893.630859375"
"2013","8521","811","3620224.23046875"
"2013","8521","831","420101.46004390717"
"2013","8521","833","281545.28125"
"2013","8521","834","341040.10693359375"
"2013","8521","835","1929.199951171875"
"2013","8521","836","121137.11778831482"
"2013","8521","837","204962.4140625"
"2013","8521","838","34944.5107421875"
"2013","8521","839","64516.94140625"
"2013","8521","851","18112.1796875"
"2013","8521","856","300521.265625"
"2013","8521","857","836218.625"
"2013","8521","858","96996.8515625"
"2013","8521","859","54727.68101501465"
"2013","8522","211","382351.78125"
"2013","8522","212","36135.509765625"
"2013","8522","213","100557.703125"
"2013","8522","225","12169.8701171875"
"2013","8522","241","200276.611328125"
"2013","8522","243","1755772.5"
"2013","8522","251","1661382"
"2013","8522","252","1722.0703125"
"2013","8522","412","5111.0101318359375"
"2013","8522","413","41480.92906738259"
"2013","8522","422","1833887.1875"
"2013","8522","424","25823.479248046875"
"2013","8522","811","1978606.7550048828"
"2013","8522","831","320565.64453125"
"2013","8522","833","462940.6875"
"2013","8522","834","633311.40625"
"2013","8522","835","1621.989990234375"
"2013","8522","836","176708.1412563324"
"2013","8522","837","165226.859375"
"2013","8522","839","29426.45947265625"
"2013","8522","851","226219.40625"
"2013","8522","856","470860.625"
"2013","8522","857","905021.2578125"
"2013","8522","858","342653.5625"
"2013","8522","859","110505.0625"
"2013","8601","211","333680.625"
"2013","8601","212","73107.7421875"
"2013","8601","213","119314.40625"
"2013","8601","225","342305.375"
"2013","8601","231","920.7998046875"
"2013","8601","241","2221330.81640625"
"2013","8601","243","2249372.953125"
"2013","8601","251","319906.78515625"
"2013","8601","252","0"
"2013","8601","412","5760.830322265625"
"2013","8601","413","67553.74072265625"
"2013","8601","422","748407.796875"
"2013","8601","424","144625.91015625"
"2013","8601","811","4358916.90625"
"2013","8601","831","601136.375"
"2013","8601","833","810251"
"2013","8601","834","910761.3876953125"
"2013","8601","835","6043.52978515625"
"2013","8601","836","59540.42937326431"
"2013","8601","837","324347.41015625"
"2013","8601","838","60626.51171875"
"2013","8601","839","0"
"2013","8601","851","319574.125"
"2013","8601","855","2914.8701171875"
"2013","8601","856","669537.03125"
"2013","8601","857","1119189.3203125"
"2013","8601","858","791308.5"
"2013","8601","859","204857.25390625"
"2013","8602","211","904773.044921875"
"2013","8602","212","206487.46875"
"2013","8602","213","138956.111328125"
"2013","8602","222","40000"
"2013","8602","223","18923.05078125"
"2013","8602","225","4553231.528808594"
"2013","8602","226","61614.59964752197"
"2013","8602","231","13025.331420898438"
"2013","8602","241","2623726.98828125"
"2013","8602","243","15104207"
"2013","8602","251","2045262.875"
"2013","8602","252","199285.8125"
"2013","8602","412","146128.82568359375"
"2013","8602","413","793452.0166015625"
"2013","8602","422","769329.1796875"
"2013","8602","424","535364.8693847656"
"2013","8602","811","25636376"
"2013","8602","812","2898.800048828125"
"2013","8602","819","-11439.259765625"
"2013","8602","831","1483158.5810546875"
"2013","8602","833","3513073.75"
"2013","8602","834","3676454.109008789"
"2013","8602","835","72899.0703125"
"2013","8602","836","231788.29296875"
"2013","8602","837","595578.890625"
"2013","8602","838","135610.25"
"2013","8602","839","33528.41955566406"
"2013","8602","851","1826145.125"
"2013","8602","855","360"
"2013","8602","856","983149.28125"
"2013","8602","857","1322240.375"
"2013","8602","858","3523436.75"
"2013","8602","859","124144.1484375"
"2013","8603","211","336193.5439453125"
"2013","8603","212","105433.03088378906"
"2013","8603","213","124049.974609375"
"2013","8603","222","25000"
"2013","8603","225","444749.3203125"
"2013","8603","226","661.9406127929688"
"2013","8603","231","6299.22021484375"
"2013","8603","241","1052179.1235351562"
"2013","8603","243","4396144.639892578"
"2013","8603","251","417131.28283691406"
"2013","8603","252","17010.857421875"
"2013","8603","412","20334.350494384766"
"2013","8603","413","49275.69921875"
"2013","8603","422","132628.2818749994"
"2013","8603","424","50564.72448730469"
"2013","8603","811","6299472.793701172"
"2013","8603","819","-87798.3937702179"
"2013","8603","831","466339.9345703125"
"2013","8603","833","1019694.5673828125"
"2013","8603","834","679430.0668945312"
"2013","8603","835","14967.6796875"
"2013","8603","836","64227.94101572037"
"2013","8603","837","43899.51953125"
"2013","8603","838","87058.9921875"
"2013","8603","839","59443.34765625"
"2013","8603","851","214941.265625"
"2013","8603","855","1587.68994140625"
"2013","8603","856","443214.875"
"2013","8603","857","1116449.875"
"2013","8603","858","739093.375"
"2013","8603","859","380150.2005468756"
"2013","8604","211","1871076.5625"
"2013","8604","212","47913.5712890625"
"2013","8604","213","186753.64453125"
"2013","8604","222","5100"
"2013","8604","223","2149.429931640625"
"2013","8604","225","9423151.34375"
"2013","8604","226","15637.1201171875"
"2013","8604","231","40152.43133544922"
"2013","8604","241","1742816.8701171875"
"2013","8604","243","3991352.75"
"2013","8604","251","137146.48828125"
"2013","8604","252","21609.860961914062"
"2013","8604","412","76264.60150146484"
"2013","8604","413","29675.700561523438"
"2013","8604","422","1976500.2265625"
"2013","8604","424","20151.601638793945"
"2013","8604","811","15741048.029296875"
"2013","8604","831","616490.2723388672"
"2013","8604","833","1719938.875"
"2013","8604","834","1531824.775390625"
"2013","8604","836","246499.44750213623"
"2013","8604","837","1111097.21875"
"2013","8604","838","197987.171875"
"2013","8604","839","66142.908203125"
"2013","8604","851","125351.9296875"
"2013","8604","855","169.7699966430664"
"2013","8604","856","1751655.25"
"2013","8604","857","1732233.5799560547"
"2013","8604","858","1467259.75"
"2013","8604","859","54529.767578125"
"2013","8605","211","528226.583984375"
"2013","8605","213","0"
"2013","8605","225","117032.083984375"
"2013","8605","226","22391.94921875"
"2013","8605","231","2751.8798828125"
"2013","8605","241","704464.912109375"
"2013","8605","243","2472717.6103515625"
"2013","8605","251","0"
"2013","8605","252","-4698.736328125"
"2013","8605","412","0"
"2013","8605","413","651.4799902439117"
"2013","8605","422","241231.625"
"2013","8605","424","-0.000030517578125"
"2013","8605","811","3213296.26953125"
"2013","8605","831","339242.375"
"2013","8605","833","654122.6150000095"
"2013","8605","834","543382.900390625"
"2013","8605","835","12560.9296875"
"2013","8605","836","45729.6796875"
"2013","8605","837","21591.150390625"
"2013","8605","838","16230.900390625"
"2013","8605","839","320577.09375"
"2013","8605","851","347918.46875"
"2013","8605","855","44.63999938964844"
"2013","8605","856","288574.09375"
"2013","8605","857","716116.25"
"2013","8605","858","536138.125"
"2013","8605","859","452353.01953125"
"2013","8606","211","109098.9296875"
"2013","8606","212","1999.85009765625"
"2013","8606","213","170598.1640625"
"2013","8606","225","392017.16015625"
"2013","8606","231","30939.209716796875"
"2013","8606","241","114637.890625"
"2013","8606","243","363183.5625"
"2013","8606","251","533333.3149414062"
"2013","8606","252","0"
"2013","8606","412","3240.549903869629"
"2013","8606","413","16664.570568084717"
"2013","8606","422","617077.09375"
"2013","8606","424","43069.53905105591"
"2013","8606","811","1082165.625"
"2013","8606","831","937604.1225585938"
"2013","8606","833","372149.796875"
"2013","8606","834","413856.8918457031"
"2013","8606","835","656"
"2013","8606","836","55938.61004638672"
"2013","8606","837","367690.55859375"
"2013","8606","851","24655.73046875"
"2013","8606","856","733461.6875"
"2013","8606","857","1130383.5"
"2013","8606","858","163488.28125"
"2013","8606","859","49497.5107421875"
"2013","8607","211","2022295.171875"
"2013","8607","212","151426.9658203125"
"2013","8607","213","883588.794921875"
"2013","8607","225","3460325.728515625"
"2013","8607","226","124.10009765625"
"2013","8607","231","84309.328125"
"2013","8607","241","546982.359375"
"2013","8607","243","17024702"
"2013","8607","252","-0.0050048828125"
"2013","8607","412","31152.389587402344"
"2013","8607","413","101447.47045898438"
"2013","8607","422","3789048.1484375"
"2013","8607","424","11580.958984375"
"2013","8607","811","20472308.83984375"
"2013","8607","819","-83218.859375"
"2013","8607","831","869632.3000030518"
"2013","8607","833","2954622.75"
"2013","8607","834","3249963.6762695312"
"2013","8607","835","28016.400390625"
"2013","8607","836","256714.5346069336"
"2013","8607","837","993406.3798828125"
"2013","8607","838","116017.1171875"
"2013","8607","839","127093.37133789062"
"2013","8607","851","1516314.875"
"2013","8607","855","14950.509765625"
"2013","8607","856","1396586.755859375"
"2013","8607","857","855231.2236328125"
"2013","8607","858","3320996.25"
"2013","8607","859","1342823.1450195312"
"2013","8608","211","1614030.21875"
"2013","8608","212","455228.96630859375"
"2013","8608","213","119918.267578125"
"2013","8608","222","50000"
"2013","8608","225","16990846.53125"
"2013","8608","231","39022.611328125"
"2013","8608","241","1056191.47265625"
"2013","8608","243","2055156.244140625"
"2013","8608","251","895478.1201171875"
"2013","8608","252","-57609.967529296875"
"2013","8608","412","8520.960266113281"
"2013","8608","413","906405.1015625"
"2013","8608","422","2547752.234375"
"2013","8608","424","795957.0186157227"
"2013","8608","811","19855930.960144043"
"2013","8608","831","684479.875"
"2013","8608","833","3703709.6625061035"
"2013","8608","834","2839261.359375"
"2013","8608","835","1944.260009765625"
"2013","8608","836","464668.6762390137"
"2013","8608","837","3487600.8424987793"
"2013","8608","838","42091.05859375"
"2013","8608","839","176682.3798828125"
"2013","8608","851","961474.875"
"2013","8608","856","3864041.34375"
"2013","8608","857","1441636.5625"
"2013","8608","858","3078234"
"2013","8608","859","1158748.005859375"
"2013","8609","211","1027693.26171875"
"2013","8609","212","212"
"2013","8609","213","3249.9921875"
"2013","8609","225","359894.359375"
"2013","8609","231","6701.259765625"
"2013","8609","241","6433596.470458984"
"2013","8609","243","1327933.125"
"2013","8609","251","1094247.84375"
"2013","8609","252","9021.7470703125"
"2013","8609","412","3928.2376565933228"
"2013","8609","413","130231.12250041962"
"2013","8609","422","1380698.0234375"
"2013","8609","424","162.8882827758789"
"2013","8609","811","8598151.6875"
"2013","8609","831","312275.0390625"
"2013","8609","833","1049209.4187499993"
"2013","8609","834","964419.4375"
"2013","8609","835","7336.08984375"
"2013","8609","836","158031.15576171875"
"2013","8609","837","497469.134765625"
"2013","8609","839","127865.84937286377"
"2013","8609","851","423063.4375"
"2013","8609","855","228.57000732421875"
"2013","8609","856","377340.85498046875"
"2013","8609","857","1374465.359375"
"2013","8609","858","730386.625"
"2013","8609","859","360499.16015625"
"2013","8610","211","1285585.2265625"
"2013","8610","212","4503.0499267578125"
"2013","8610","213","181398.509765625"
"2013","8610","225","471543.80078125"
"2013","8610","226","2090.5"
"2013","8610","231","180"
"2013","8610","241","1049516.94140625"
"2013","8610","243","422535.8125"
"2013","8610","252","0"
"2013","8610","412","33022.3515625"
"2013","8610","413","30460.630737304688"
"2013","8610","422","513560"
"2013","8610","424","18702.95947265625"
"2013","8610","811","2648281.875"
"2013","8610","831","892493.7599999905"
"2013","8610","833","926484.390625"
"2013","8610","834","647405.46875"
"2013","8610","835","4756.68994140625"
"2013","8610","836","31253.560546875"
"2013","8610","837","252317.26171875"
"2013","8610","838","63172.69921875"
"2013","8610","839","74209.00183105469"
"2013","8610","851","95907.828125"
"2013","8610","855","7389.75"
"2013","8610","856","787195.984375"
"2013","8610","857","1645786.625"
"2013","8610","858","495769.875"
"2013","8610","859","33368.81964111328"
"2013","8611","211","225510.1953125"
"2013","8611","212","836645.5196533203"
"2013","8611","213","82328.28125"
"2013","8611","225","109311.92578125"
"2013","8611","231","540.14990234375"
"2013","8611","241","89346.6767578125"
"2013","8611","243","103819.96875"
"2013","8611","252","15408.248046875"
"2013","8611","412","76398.24938964844"
"2013","8611","413","24237.580078125"
"2013","8611","422","1259700.64453125"
"2013","8611","424","109193.01989746094"
"2013","8611","811","-47449.730991363525"
"2013","8611","831","409645.125"
"2013","8611","833","333310.03125"
"2013","8611","834","189381.63916015625"
"2013","8611","835","400"
"2013","8611","836","141845.8762512207"
"2013","8611","837","17151.6103515625"
"2013","8611","838","11858.0498046875"
"2013","8611","839","3564.400100708008"
"2013","8611","851","40962.58984375"
"2013","8611","855","951.489990234375"
"2013","8611","856","255661.234375"
"2013","8611","857","740954.9375"
"2013","8611","858","93286.4609375"
"2013","8611","859","16171.219838866964"
"2013","8612","211","2868603.3515625"
"2013","8612","212","15395.40957069397"
"2013","8612","213","1063294.71875"
"2013","8612","222","10000"
"2013","8612","225","1438293.578125"
"2013","8612","226","37529.72009277344"
"2013","8612","231","22403.08984375"
"2013","8612","241","1345401.9765625"
"2013","8612","243","3184918"
"2013","8612","251","1855520.28515625"
"2013","8612","252","71892.42578125"
"2013","8612","412","545446.3851318359"
"2013","8612","413","154044.88671875"
"2013","8612","422","820797.84375"
"2013","8612","424","18181.163696289062"
"2013","8612","811","9525830.069824219"
"2013","8612","831","1698036.2102050781"
"2013","8612","833","1401017.25"
"2013","8612","834","1820110.5"
"2013","8612","835","16876.470703125"
"2013","8612","836","153373.04062652588"
"2013","8612","837","29397.75"
"2013","8612","838","72400.203125"
"2013","8612","839","151046.6640625"
"2013","8612","851","873847.625"
"2013","8612","855","91592.28125"
"2013","8612","856","659709.93359375"
"2013","8612","857","1747496.1875"
"2013","8612","858","2481651.5"
"2013","8612","859","336912.37890625"
"2013","8613","211","3247575.75"
"2013","8613","212","253033.95906066895"
"2013","8613","213","197886.671875"
"2013","8613","221","0"
"2013","8613","225","2318393.9375"
"2013","8613","226","0"
"2013","8613","231","15345.16015625"
"2013","8613","241","4343591.217285156"
"2013","8613","243","4552718.875"
"2013","8613","251","331867.3203125"
"2013","8613","252","7988.19140625"
"2013","8613","412","115.66015625"
"2013","8613","413","376912.65625"
"2013","8613","422","4837211.979995728"
"2013","8613","424","570218.734375"
"2013","8613","811","11330085.921875"
"2013","8613","831","885671.3125"
"2013","8613","833","2031932.174987793"
"2013","8613","834","1619129.71875"
"2013","8613","835","47169.76953125"
"2013","8613","836","412834.1328172684"
"2013","8613","837","1643738.761871338"
"2013","8613","838","58121.51953125"
"2013","8613","839","3134658.8125"
"2013","8613","851","652418.6875"
"2013","8613","856","1616102.25"
"2013","8613","857","2007983.375"
"2013","8613","858","2026300.25"
"2013","8613","859","1684308.25"
"2013","8614","211","4171216.919998169"
"2013","8614","212","397446.06171875075"
"2013","8614","213","14284667.671875"
"2013","8614","221","6480000"
"2013","8614","222","281250.28125"
"2013","8614","224","20018.670852661133"
"2013","8614","225","76264796.5"
"2013","8614","226","167482.115234375"
"2013","8614","229","0"
"2013","8614","231","1269522.96875"
"2013","8614","241","31460905.71875"
"2013","8614","243","52497899.2265625"
"2013","8614","251","419525.9697265625"
"2013","8614","252","645538.96875"
"2013","8614","412","1726315.120010376"
"2013","8614","413","5666005.970611572"
"2013","8614","422","30966439"
"2013","8614","423","7238916.528437614"
"2013","8614","424","2010786.6391601562"
"2013","8614","811","136387836.50439453"
"2013","8614","819","-42116.91015625"
"2013","8614","831","3016426.8500976562"
"2013","8614","833","22597038"
"2013","8614","834","18819197.125"
"2013","8614","835","135709.8828125"
"2013","8614","836","3076794.7106933594"
"2013","8614","837","17735433.5625"
"2013","8614","838","1671333.6875"
"2013","8614","839","46775.390625"
"2013","8614","851","14584475"
"2013","8614","855","81697.421875"
"2013","8614","856","5444448.75"
"2013","8614","857","9217325.47000122"
"2013","8614","858","40963780"
"2013","8614","859","1213070.825000003"
"2013","8615","211","204153.22457885742"
"2013","8615","213","110693.87078857422"
"2013","8615","225","134921.771484375"
"2013","8615","241","2139055.8298950195"
"2013","8615","243","160223.84375"
"2013","8615","251","0"
"2013","8615","252","-0.030029296875"
"2013","8615","412","6432.449859619141"
"2013","8615","413","25788.720336914062"
"2013","8615","422","610059.3515625"
"2013","8615","424","44285.61944580078"
"2013","8615","811","2032607.779296875"
"2013","8615","831","862408.3994140625"
"2013","8615","833","474495.46875"
"2013","8615","834","139594.6875"
"2013","8615","835","2901.530029296875"
"2013","8615","836","43093.5283203125"
"2013","8615","837","6074.39013671875"
"2013","8615","838","13733.8095703125"
"2013","8615","839","166021.822265625"
"2013","8615","851","25382.029296875"
"2013","8615","855","13907.140078127384"
"2013","8615","856","341017"
"2013","8615","857","1035205.3828125"
"2013","8615","858","244399.65625"
"2013","8615","859","78286.98291015625"
"2013","8616","211","276368.603515625"
"2013","8616","212","120110.39720703103"
"2013","8616","213","123341.05859375"
"2013","8616","225","1315455.765625"
"2013","8616","226","-455.2200012207031"
"2013","8616","231","840.43994140625"
"2013","8616","241","1016063.4364013672"
"2013","8616","243","2184568.25"
"2013","8616","251","317542.171875"
"2013","8616","252","31015.89453125"
"2013","8616","412","4884.88011264801"
"2013","8616","413","142638.80859375"
"2013","8616","422","1400354.4574279785"
"2013","8616","424","116315.93593788147"
"2013","8616","811","4484896.959863663"
"2013","8616","819","-179.13999938964844"
"2013","8616","831","1174374.3999938965"
"2013","8616","833","745256.25"
"2013","8616","834","408555.89306640625"
"2013","8616","835","709.5700073242188"
"2013","8616","836","209672.55334472656"
"2013","8616","837","26961.3203125"
"2013","8616","838","31046.030395507812"
"2013","8616","839","245976.080078125"
"2013","8616","851","185416.0244140625"
"2013","8616","855","5412.18017578125"
"2013","8616","856","409275.0649986267"
"2013","8616","857","1116074.75"
"2013","8616","858","327099.10546875"
"2013","8616","859","35213.810638427734"
"2013","8617","211","468918.84375"
"2013","8617","212","133760.46630859375"
"2013","8617","213","6484077.5"
"2013","8617","222","235714.28125"
"2013","8617","225","47020112.25"
"2013","8617","226","2260"
"2013","8617","229","40832.94140625"
"2013","8617","231","354283.703125"
"2013","8617","241","2182206.875"
"2013","8617","243","20807531.879882812"
"2013","8617","251","0"
"2013","8617","252","4488.375"
"2013","8617","412","9498.051327511668"
"2013","8617","413","1629701.7421875"
"2013","8617","422","2965566.9375"
"2013","8617","424","25827.93994140625"
"2013","8617","811","69037245.28625488"
"2013","8617","831","1239632.6600341797"
"2013","8617","833","7144408.5"
"2013","8617","834","6189069.75"
"2013","8617","835","74049.79000854492"
"2013","8617","836","307662.1599216461"
"2013","8617","837","90061.59375"
"2013","8617","838","148248.765625"
"2013","8617","839","360572.9912109375"
"2013","8617","851","5872600.5"
"2013","8617","855","54100.109375"
"2013","8617","856","3753850.25"
"2013","8617","857","2395308.375"
"2013","8617","858","7337230"
"2013","8617","859","206962.26953125"
"2013","8618","211","2370565.21875"
"2013","8618","212","165385.4375"
"2013","8618","213","152783.0703125"
"2013","8618","225","828268.3359375"
"2013","8618","226","9289.73046875"
"2013","8618","231","938"
"2013","8618","241","1165270.7451171875"
"2013","8618","243","18278922"
"2013","8618","251","286149.6015625"
"2013","8618","252","159924.123046875"
"2013","8618","412","131505.43994140625"
"2013","8618","413","136341.1591796875"
"2013","8618","422","2908011.7381591797"
"2013","8618","424","44411.453125"
"2013","8618","811","22800846.99182129"
"2013","8618","819","0"
"2013","8618","831","1189674.5390625"
"2013","8618","833","1595491.19921875"
"2013","8618","834","1491992.9875488281"
"2013","8618","835","9964.119888305664"
"2013","8618","836","281194.6825351715"
"2013","8618","837","539182.2890625"
"2013","8618","838","65198.609375"
"2013","8618","839","1364318.546875"
"2013","8618","851","59577.57172012329"
"2013","8618","855","-50"
"2013","8618","856","832273.75"
"2013","8618","857","1269939.9296875"
"2013","8618","858","1072565.875"
"2013","8618","859","699090.34375"
"2013","8619","211","2839091.0859375"
"2013","8619","212","47380.77023434639"
"2013","8619","213","1604906.8603515625"
"2013","8619","225","10446779.25"
"2013","8619","231","23402.46875"
"2013","8619","241","1681597.4509277344"
"2013","8619","243","3023140.5"
"2013","8619","251","1562657"
"2013","8619","252","1811"
"2013","8619","412","12285.109970092773"
"2013","8619","413","379126.203125"
"2013","8619","422","902048.3779296875"
"2013","8619","424","649503.9740600586"
"2013","8619","811","17221218.75"
"2013","8619","831","975432.7800292969"
"2013","8619","833","1833078.984375"
"2013","8619","834","1435639.4609375"
"2013","8619","835","1291.8499755859375"
"2013","8619","836","94566.328125"
"2013","8619","837","159549.5625"
"2013","8619","838","100342.1171875"
"2013","8619","839","150681.8505859375"
"2013","8619","851","512403.8125"
"2013","8619","855","23672.23046875"
"2013","8619","856","1083810.5"
"2013","8619","857","1456177.34375"
"2013","8619","858","3570082.5"
"2013","8619","859","171020.625"
"2013","8701","211","434800.453125"
"2013","8701","212","10293.529998779297"
"2013","8701","213","82647.08248901367"
"2013","8701","221","0"
"2013","8701","225","13010.6484375"
"2013","8701","231","1233"
"2013","8701","241","43143.49951171875"
"2013","8701","243","90189.7734375"
"2013","8701","251","101924.2578125"
"2013","8701","252","0"
"2013","8701","412","910.0801303386688"
"2013","8701","413","2618.81005859375"
"2013","8701","422","1435824.05078125"
"2013","8701","424","194.53989219665527"
"2013","8701","811","-33131.76953125"
"2013","8701","819","-136124.81127929688"
"2013","8701","831","1100280.55078125"
"2013","8701","833","240084.890625"
"2013","8701","834","143917.0909423828"
"2013","8701","835","3261.3299560546875"
"2013","8701","836","151508.11436748505"
"2013","8701","837","519286.78125"
"2013","8701","838","4856.77001953125"
"2013","8701","839","7868.559921264648"
"2013","8701","851","36995.51171875"
"2013","8701","856","756408.015625"
"2013","8701","857","825205.171875"
"2013","8701","858","35520.5703125"
"2013","8701","859","23886.069885253906"
"2013","8702","211","566203.02734375"
"2013","8702","212","32232.80078125"
"2013","8702","213","184005.4375"
"2013","8702","221","500000"
"2013","8702","225","1761653.09375"
"2013","8702","226","8722.4404296875"
"2013","8702","231","14510.26953125"
"2013","8702","241","4032046.048828125"
"2013","8702","243","14068713"
"2013","8702","251","1035699.0425000004"
"2013","8702","252","0.02001953125"
"2013","8702","412","21104.490753173828"
"2013","8702","413","118088.46875"
"2013","8702","422","1247809.703125"
"2013","8702","424","56401.1025390625"
"2013","8702","811","20306857.65625"
"2013","8702","831","1040522.2924804688"
"2013","8702","833","1990357.625"
"2013","8702","834","1203041.8984375"
"2013","8702","835","10697.830078125"
"2013","8702","836","102318.529296875"
"2013","8702","837","56525.76171875"
"2013","8702","838","160010.984375"
"2013","8702","839","-16.399999618530273"
"2013","8702","851","807055.65625"
"2013","8702","855","217169.5"
"2013","8702","856","597366.875"
"2013","8702","857","1837937.125"
"2013","8702","858","1460798.3125"
"2013","8702","859","96655.85986328125"
"2013","8703","211","95839.13916015625"
"2013","8703","213","96412.2622680664"
"2013","8703","225","2859.6640625"
"2013","8703","226","1050"
"2013","8703","231","935.7701110839844"
"2013","8703","241","427525.0771484375"
"2013","8703","243","423589.21875"
"2013","8703","251","914924.78125"
"2013","8703","252","0"
"2013","8703","412","6050.31005859375"
"2013","8703","413","38627.63916015625"
"2013","8703","422","644894.828125"
"2013","8703","424","1455.5990600585938"
"2013","8703","811","1009228.462890625"
"2013","8703","831","407558.28125"
"2013","8703","833","316420.8125"
"2013","8703","834","290927.65625"
"2013","8703","836","50166.478118896484"
"2013","8703","837","836520.25390625"
"2013","8703","838","44495.80078125"
"2013","8703","839","36958.88062494621"
"2013","8703","851","12425.9599609375"
"2013","8703","855","571.4400024414062"
"2013","8703","856","1079466.6875"
"2013","8703","857","875209.8125"
"2013","8703","858","162062.609375"
"2013","8703","859","116190.71442872286"
"2013","8704","211","35742.064453125"
"2013","8704","212","5966.5205078125"
"2013","8704","213","55750.8359375"
"2013","8704","225","65025.46047973633"
"2013","8704","231","190"
"2013","8704","241","121362.52001953125"
"2013","8704","243","94685.7109375"
"2013","8704","252","0"
"2013","8704","412","1787.509922027588"
"2013","8704","413","10166.269897460938"
"2013","8704","422","551329.1455078125"
"2013","8704","424","2661.5401611328125"
"2013","8704","811","-212954.62548828125"
"2013","8704","831","400853.95751953125"
"2013","8704","833","124414.06158447266"
"2013","8704","834","106408.703125"
"2013","8704","835","3000"
"2013","8704","836","42909.62144470215"
"2013","8704","837","17148.9697265625"
"2013","8704","838","5895.22998046875"
"2013","8704","839","37876.3984375"
"2013","8704","851","2054.159912109375"
"2013","8704","856","150313.6162109375"
"2013","8704","857","475504.59375"
"2013","8704","858","91965.0390625"
"2013","8704","859","44402.80031372048"
"2013","8705","211","293588.09375"
"2013","8705","212","1121.3000585939735"
"2013","8705","213","77116.892578125"
"2013","8705","225","65552.61791992188"
"2013","8705","231","670.8599700927734"
"2013","8705","241","105580.44274902344"
"2013","8705","243","634347.875"
"2013","8705","251","13833.5478515625"
"2013","8705","252","-0.00579833984375"
