year,contab,kind,group,amount,id,shp,department,municipality,population
2014,9306,Obligaciones,OBLGCP,46398.799560546875,1207,138,Morazán,El Divisadero,7617.0
2014,9306,Obligaciones,OBLGLP,4117527.578392029,1207,138,Morazán,El Divisadero,7617.0
2014,9306,Recursos,EXISBU,638903.2828369141,1207,138,Morazán,El Divisadero,7617.0
2014,9306,Recursos,FDINVF,331380.7941894531,1207,138,Morazán,El Divisadero,7617.0
2014,9306,Recursos,INVPRY,267108.9560546875,1207,138,Morazán,El Divisadero,7617.0
2015,9306,Obligaciones,OBLGCP,32602.220704345033,1207,138,Morazán,El Divisadero,7617.0
2015,9306,Obligaciones,OBLGLP,3416438.14667964,1207,138,Morazán,El Divisadero,7617.0
2015,9306,Recursos,EXISBU,631054.2350769043,1207,138,Morazán,El Divisadero,7617.0
2015,9306,Recursos,FDINVF,255447.66494750977,1207,138,Morazán,El Divisadero,7617.0
2015,9306,Recursos,INVPRY,38831.998046875,1207,138,Morazán,El Divisadero,7617.0
2016,9306,Obligaciones,OBLGCP,44442.3828125,1207,138,Morazán,El Divisadero,7617.0
2016,9306,Obligaciones,OBLGLP,12268355.425079346,1207,138,Morazán,El Divisadero,7617.0
2016,9306,Recursos,EXISBU,1651236.5143737793,1207,138,Morazán,El Divisadero,7617.0
2016,9306,Recursos,FDINVF,391644.94580078125,1207,138,Morazán,El Divisadero,7617.0
2016,9306,Recursos,INVPRY,359532.3250000477,1207,138,Morazán,El Divisadero,7617.0
2017,9306,Obligaciones,OBLGCP,14756.935791015625,1207,138,Morazán,El Divisadero,7617.0
2017,9306,Obligaciones,OBLGLP,11483516.138885498,1207,138,Morazán,El Divisadero,7617.0
2017,9306,Recursos,EXISBU,1635105.7175292969,1207,138,Morazán,El Divisadero,7617.0
2017,9306,Recursos,FDINVF,526875.2919921875,1207,138,Morazán,El Divisadero,7617.0
2017,9306,Recursos,INVPRY,1250965.7734375,1207,138,Morazán,El Divisadero,7617.0
2018,9306,Obligaciones,OBLGCP,7905.185791015625,1207,138,Morazán,El Divisadero,7617.0
2018,9306,Obligaciones,OBLGLP,10290018.043262482,1207,138,Morazán,El Divisadero,7617.0
2018,9306,Recursos,EXISBU,1883978.2292480469,1207,138,Morazán,El Divisadero,7617.0
2018,9306,Recursos,FDINVF,265260.9919433594,1207,138,Morazán,El Divisadero,7617.0
2018,9306,Recursos,INVPRY,394131.759765625,1207,138,Morazán,El Divisadero,7617.0
2019,9306,Obligaciones,OBLGCP,8126.938232421875,1207,138,Morazán,El Divisadero,7617.0
2019,9306,Obligaciones,OBLGLP,9211436.450561523,1207,138,Morazán,El Divisadero,7617.0
2019,9306,Recursos,EXISBU,1838541.2917175293,1207,138,Morazán,El Divisadero,7617.0
2019,9306,Recursos,FDINVF,1105463.244140625,1207,138,Morazán,El Divisadero,7617.0
2019,9306,Recursos,INVPRY,384473.8481445313,1207,138,Morazán,El Divisadero,7617.0
2020,9306,Obligaciones,OBLGCP,801511.766166687,1207,138,Morazán,El Divisadero,7617.0
2020,9306,Obligaciones,OBLGLP,15357130.971614838,1207,138,Morazán,El Divisadero,7617.0
2020,9306,Recursos,EXISBU,1833207.9201049805,1207,138,Morazán,El Divisadero,7617.0
2020,9306,Recursos,FDINVF,1173778.1540679932,1207,138,Morazán,El Divisadero,7617.0
2020,9306,Recursos,INVPRY,1150512.8344726562,1207,138,Morazán,El Divisadero,7617.0
2010,9307,Obligaciones,OBLGCP,408.17999267578125,1221,139,Morazán,El Rosario,1339.0
2010,9307,Obligaciones,OBLGLP,889847.6370716095,1221,139,Morazán,El Rosario,1339.0
2010,9307,Recursos,EXISBU,39225.28955078125,1221,139,Morazán,El Rosario,1339.0
2010,9307,Recursos,FDINVF,204425.353515625,1221,139,Morazán,El Rosario,1339.0
2010,9307,Recursos,INVPRY,123367.46704101562,1221,139,Morazán,El Rosario,1339.0
2011,9307,Obligaciones,OBLGCP,1754.0699615478516,1221,139,Morazán,El Rosario,1339.0
2011,9307,Obligaciones,OBLGLP,1026088.8090209961,1221,139,Morazán,El Rosario,1339.0
2011,9307,Recursos,EXISBU,40961.781005859375,1221,139,Morazán,El Rosario,1339.0
2011,9307,Recursos,FDINVF,334057.275390625,1221,139,Morazán,El Rosario,1339.0
2011,9307,Recursos,INVPRY,167479.1484375,1221,139,Morazán,El Rosario,1339.0
2012,9307,Obligaciones,OBLGCP,2226.7300033569336,1221,139,Morazán,El Rosario,1339.0
2012,9307,Obligaciones,OBLGLP,1707496.9946746826,1221,139,Morazán,El Rosario,1339.0
2012,9307,Recursos,EXISBU,38610.4892578125,1221,139,Morazán,El Rosario,1339.0
2012,9307,Recursos,FDINVF,107245.33935546875,1221,139,Morazán,El Rosario,1339.0
2012,9307,Recursos,INVPRY,97712.4140625,1221,139,Morazán,El Rosario,1339.0
2013,9307,Obligaciones,OBLGCP,2539.979995727539,1221,139,Morazán,El Rosario,1339.0
2013,9307,Obligaciones,OBLGLP,1560721.242904663,1221,139,Morazán,El Rosario,1339.0
2013,9307,Recursos,EXISBU,33388.77001953125,1221,139,Morazán,El Rosario,1339.0
2013,9307,Recursos,FDINVF,323608.3629760742,1221,139,Morazán,El Rosario,1339.0
2013,9307,Recursos,INVPRY,97712.390625,1221,139,Morazán,El Rosario,1339.0
2014,9307,Obligaciones,OBLGCP,4713.3900146484375,1221,139,Morazán,El Rosario,1339.0
2014,9307,Obligaciones,OBLGLP,2421376.2914123535,1221,139,Morazán,El Rosario,1339.0
2014,9307,Recursos,EXISBU,48705.609619140625,1221,139,Morazán,El Rosario,1339.0
2014,9307,Recursos,FDINVF,195584.3388671875,1221,139,Morazán,El Rosario,1339.0
2014,9307,Recursos,INVPRY,43395.09765625,1221,139,Morazán,El Rosario,1339.0
2015,9307,Obligaciones,OBLGCP,3123.3700942993164,1221,139,Morazán,El Rosario,1339.0
2015,9307,Obligaciones,OBLGLP,1541502.1167907715,1221,139,Morazán,El Rosario,1339.0
2015,9307,Recursos,EXISBU,49132.449951171875,1221,139,Morazán,El Rosario,1339.0
2015,9307,Recursos,FDINVF,60323.32061767578,1221,139,Morazán,El Rosario,1339.0
2015,9307,Recursos,INVPRY,43395.1015625,1221,139,Morazán,El Rosario,1339.0
2016,9307,Obligaciones,OBLGCP,30056.859375000004,1221,139,Morazán,El Rosario,1339.0
2016,9307,Obligaciones,OBLGLP,1500830.8991122432,1221,139,Morazán,El Rosario,1339.0
2016,9307,Recursos,EXISBU,48104.45166015625,1221,139,Morazán,El Rosario,1339.0
2016,9307,Recursos,FDINVF,90374.93583251908,1221,139,Morazán,El Rosario,1339.0
2016,9307,Recursos,INVPRY,54091.9453125,1221,139,Morazán,El Rosario,1339.0
2017,9307,Obligaciones,OBLGCP,3217.0999145507812,1221,139,Morazán,El Rosario,1339.0
2017,9307,Obligaciones,OBLGLP,1887096.3843669984,1221,139,Morazán,El Rosario,1339.0
2017,9307,Recursos,EXISBU,77490.201171875,1221,139,Morazán,El Rosario,1339.0
2017,9307,Recursos,FDINVF,104282.80653381348,1221,139,Morazán,El Rosario,1339.0
2017,9307,Recursos,INVPRY,0.0,1221,139,Morazán,El Rosario,1339.0
2018,9307,Obligaciones,OBLGCP,2397.3453979492188,1221,139,Morazán,El Rosario,1339.0
2018,9307,Obligaciones,OBLGLP,1719312.412475586,1221,139,Morazán,El Rosario,1339.0
2018,9307,Recursos,EXISBU,77490.19775390625,1221,139,Morazán,El Rosario,1339.0
2018,9307,Recursos,FDINVF,88599.021484375,1221,139,Morazán,El Rosario,1339.0
2018,9307,Recursos,INVPRY,0.0,1221,139,Morazán,El Rosario,1339.0
2019,9307,Obligaciones,OBLGCP,2608.6363134384155,1221,139,Morazán,El Rosario,1339.0
2019,9307,Obligaciones,OBLGLP,2099970.346824646,1221,139,Morazán,El Rosario,1339.0
2019,9307,Recursos,EXISBU,91291.34765625,1221,139,Morazán,El Rosario,1339.0
2019,9307,Recursos,FDINVF,138689.7314453125,1221,139,Morazán,El Rosario,1339.0
2019,9307,Recursos,INVPRY,0.0,1221,139,Morazán,El Rosario,1339.0
2020,9307,Obligaciones,OBLGCP,47992.54840373993,1221,139,Morazán,El Rosario,1339.0
2020,9307,Obligaciones,OBLGLP,4058136.640563965,1221,139,Morazán,El Rosario,1339.0
2020,9307,Recursos,EXISBU,84883.16040039062,1221,139,Morazán,El Rosario,1339.0
2020,9307,Recursos,FDINVF,557214.3837890625,1221,139,Morazán,El Rosario,1339.0
2020,9307,Recursos,INVPRY,33843.34375,1221,139,Morazán,El Rosario,1339.0
2021,9307,Obligaciones,OBLGCP,11266.030247211456,1221,139,Morazán,El Rosario,1339.0
2021,9307,Obligaciones,OBLGLP,807446.0749511719,1221,139,Morazán,El Rosario,1339.0
2021,9307,Recursos,EXISBU,84883.16326904297,1221,139,Morazán,El Rosario,1339.0
2021,9307,Recursos,FDINVF,567489.3305664062,1221,139,Morazán,El Rosario,1339.0
2021,9307,Recursos,INVPRY,0.0,1221,139,Morazán,El Rosario,1339.0
2010,9308,Obligaciones,OBLGCP,7154.65007019043,1224,140,Morazán,Gualococti,3650.0
2010,9308,Obligaciones,OBLGLP,1184529.5563106537,1224,140,Morazán,Gualococti,3650.0
2010,9308,Recursos,EXISBU,152274.74017333984,1224,140,Morazán,Gualococti,3650.0
2010,9308,Recursos,FDINVF,169640.0234375,1224,140,Morazán,Gualococti,3650.0
2010,9308,Recursos,INVPRY,14300.259765625,1224,140,Morazán,Gualococti,3650.0
2011,9308,Obligaciones,OBLGCP,57373.26906585693,1224,140,Morazán,Gualococti,3650.0
2011,9308,Obligaciones,OBLGLP,2290269.519759774,1224,140,Morazán,Gualococti,3650.0
2011,9308,Recursos,EXISBU,152668.03965759277,1224,140,Morazán,Gualococti,3650.0
2011,9308,Recursos,FDINVF,887217.6077880859,1224,140,Morazán,Gualococti,3650.0
2011,9308,Recursos,INVPRY,321411.2860107422,1224,140,Morazán,Gualococti,3650.0
2012,9308,Obligaciones,OBLGCP,-5498.310348510744,1224,140,Morazán,Gualococti,3650.0
2012,9308,Obligaciones,OBLGLP,4303277.146759033,1224,140,Morazán,Gualococti,3650.0
2012,9308,Recursos,EXISBU,156908.52934265137,1224,140,Morazán,Gualococti,3650.0
2012,9308,Recursos,FDINVF,296741.17822933197,1224,140,Morazán,Gualococti,3650.0
2012,9308,Recursos,INVPRY,25801.040771484375,1224,140,Morazán,Gualococti,3650.0
2013,9308,Obligaciones,OBLGCP,4326.220230102539,1224,140,Morazán,Gualococti,3650.0
2013,9308,Obligaciones,OBLGLP,1464264.375076294,1224,140,Morazán,Gualococti,3650.0
2013,9308,Recursos,EXISBU,151124.0584716797,1224,140,Morazán,Gualococti,3650.0
2013,9308,Recursos,FDINVF,254484.853515625,1224,140,Morazán,Gualococti,3650.0
2013,9308,Recursos,INVPRY,90595.27368164062,1224,140,Morazán,Gualococti,3650.0
2014,9308,Obligaciones,OBLGCP,15936.510177612305,1224,140,Morazán,Gualococti,3650.0
2014,9308,Obligaciones,OBLGLP,2094841.681098938,1224,140,Morazán,Gualococti,3650.0
2014,9308,Recursos,EXISBU,148538.5799560547,1224,140,Morazán,Gualococti,3650.0
2014,9308,Recursos,FDINVF,492683.140625,1224,140,Morazán,Gualococti,3650.0
2014,9308,Recursos,INVPRY,75662.921875,1224,140,Morazán,Gualococti,3650.0
2015,9308,Obligaciones,OBLGCP,14915.010536193848,1224,140,Morazán,Gualococti,3650.0
2015,9308,Obligaciones,OBLGLP,1477494.42638731,1224,140,Morazán,Gualococti,3650.0
2015,9308,Recursos,EXISBU,144254.57946777344,1224,140,Morazán,Gualococti,3650.0
2015,9308,Recursos,FDINVF,204610.5185546875,1224,140,Morazán,Gualococti,3650.0
2015,9308,Recursos,INVPRY,70116.89172363281,1224,140,Morazán,Gualococti,3650.0
2016,9308,Obligaciones,OBLGCP,17069.369565963745,1224,140,Morazán,Gualococti,3650.0
2016,9308,Obligaciones,OBLGLP,1451325.0662994385,1224,140,Morazán,Gualococti,3650.0
2016,9308,Recursos,EXISBU,129557.30950927734,1224,140,Morazán,Gualococti,3650.0
2016,9308,Recursos,FDINVF,252524.302734375,1224,140,Morazán,Gualococti,3650.0
2016,9308,Recursos,INVPRY,87274.63835906982,1224,140,Morazán,Gualococti,3650.0
2017,9308,Obligaciones,OBLGCP,55529.32057952881,1224,140,Morazán,Gualococti,3650.0
2017,9308,Obligaciones,OBLGLP,5489618.472930908,1224,140,Morazán,Gualococti,3650.0
2017,9308,Recursos,EXISBU,535256.8255310059,1224,140,Morazán,Gualococti,3650.0
2017,9308,Recursos,FDINVF,235479.23193359375,1224,140,Morazán,Gualococti,3650.0
2017,9308,Recursos,INVPRY,7722.80078125,1224,140,Morazán,Gualococti,3650.0
2018,9308,Obligaciones,OBLGCP,17327.71923828125,1224,140,Morazán,Gualococti,3650.0
2018,9308,Obligaciones,OBLGLP,2456681.547180176,1224,140,Morazán,Gualococti,3650.0
2018,9308,Recursos,EXISBU,498299.317943573,1224,140,Morazán,Gualococti,3650.0
2018,9308,Recursos,FDINVF,153256.3125,1224,140,Morazán,Gualococti,3650.0
2018,9308,Recursos,INVPRY,-0.00537109375,1224,140,Morazán,Gualococti,3650.0
2019,9308,Obligaciones,OBLGCP,10775.679443359375,1224,140,Morazán,Gualococti,3650.0
2019,9308,Obligaciones,OBLGLP,2895202.478515625,1224,140,Morazán,Gualococti,3650.0
2019,9308,Recursos,EXISBU,484651.992225647,1224,140,Morazán,Gualococti,3650.0
2019,9308,Recursos,FDINVF,263178.5439453125,1224,140,Morazán,Gualococti,3650.0
2019,9308,Recursos,INVPRY,-0.009765625,1224,140,Morazán,Gualococti,3650.0
2020,9308,Obligaciones,OBLGCP,134400.37451171875,1224,140,Morazán,Gualococti,3650.0
2020,9308,Obligaciones,OBLGLP,7589538.201158524,1224,140,Morazán,Gualococti,3650.0
2020,9308,Recursos,EXISBU,477989.00562286377,1224,140,Morazán,Gualococti,3650.0
2020,9308,Recursos,FDINVF,1111069.93359375,1224,140,Morazán,Gualococti,3650.0
2020,9308,Recursos,INVPRY,-0.03515625,1224,140,Morazán,Gualococti,3650.0
2010,9309,Obligaciones,OBLGCP,6123.789947509766,1206,141,Morazán,Guatajiagua,11721.0
2010,9309,Obligaciones,OBLGLP,2719189.736381769,1206,141,Morazán,Guatajiagua,11721.0
2010,9309,Recursos,EXISBU,131784.0076599121,1206,141,Morazán,Guatajiagua,11721.0
2010,9309,Recursos,FDINVF,65163.42919921875,1206,141,Morazán,Guatajiagua,11721.0
2010,9309,Recursos,INVPRY,409537.32421875,1206,141,Morazán,Guatajiagua,11721.0
2011,9309,Obligaciones,OBLGCP,10300.980102539062,1206,141,Morazán,Guatajiagua,11721.0
2011,9309,Obligaciones,OBLGLP,5288104.731773376,1206,141,Morazán,Guatajiagua,11721.0
2011,9309,Recursos,EXISBU,176884.40780639648,1206,141,Morazán,Guatajiagua,11721.0
2011,9309,Recursos,FDINVF,1001828.3310546876,1206,141,Morazán,Guatajiagua,11721.0
2011,9309,Recursos,INVPRY,837358.078125,1206,141,Morazán,Guatajiagua,11721.0
2012,9309,Obligaciones,OBLGCP,7916.1502685546875,1206,141,Morazán,Guatajiagua,11721.0
2012,9309,Obligaciones,OBLGLP,5550514.466949463,1206,141,Morazán,Guatajiagua,11721.0
2012,9309,Recursos,EXISBU,180799.11682128906,1206,141,Morazán,Guatajiagua,11721.0
2012,9309,Recursos,FDINVF,571667.7132568359,1206,141,Morazán,Guatajiagua,11721.0
2012,9309,Recursos,INVPRY,1437536.265625,1206,141,Morazán,Guatajiagua,11721.0
2013,9309,Obligaciones,OBLGCP,10345.33996963501,1206,141,Morazán,Guatajiagua,11721.0
2013,9309,Obligaciones,OBLGLP,5554474.360080719,1206,141,Morazán,Guatajiagua,11721.0
2013,9309,Recursos,EXISBU,163921.17749023438,1206,141,Morazán,Guatajiagua,11721.0
2013,9309,Recursos,FDINVF,881837.6557617188,1206,141,Morazán,Guatajiagua,11721.0
2013,9309,Recursos,INVPRY,1834039.32421875,1206,141,Morazán,Guatajiagua,11721.0
2014,9309,Obligaciones,OBLGCP,85043.0979309082,1206,141,Morazán,Guatajiagua,11721.0
2014,9309,Obligaciones,OBLGLP,10985573.842308044,1206,141,Morazán,Guatajiagua,11721.0
2014,9309,Recursos,EXISBU,143992.328125,1206,141,Morazán,Guatajiagua,11721.0
2014,9309,Recursos,FDINVF,1084924.9582824707,1206,141,Morazán,Guatajiagua,11721.0
2014,9309,Recursos,INVPRY,1868628.6484375,1206,141,Morazán,Guatajiagua,11721.0
2015,9309,Obligaciones,OBLGCP,10368.08980178833,1206,141,Morazán,Guatajiagua,11721.0
2015,9309,Obligaciones,OBLGLP,8631869.032001495,1206,141,Morazán,Guatajiagua,11721.0
2015,9309,Recursos,EXISBU,108758.09765625,1206,141,Morazán,Guatajiagua,11721.0
2015,9309,Recursos,FDINVF,1001993.6474609375,1206,141,Morazán,Guatajiagua,11721.0
2015,9309,Recursos,INVPRY,2181578.0625,1206,141,Morazán,Guatajiagua,11721.0
2016,9309,Obligaciones,OBLGCP,9664.069898992777,1206,141,Morazán,Guatajiagua,11721.0
2016,9309,Obligaciones,OBLGLP,10780800.675491333,1206,141,Morazán,Guatajiagua,11721.0
2016,9309,Recursos,EXISBU,139224.51989746094,1206,141,Morazán,Guatajiagua,11721.0
2016,9309,Recursos,FDINVF,612405.0501098633,1206,141,Morazán,Guatajiagua,11721.0
2016,9309,Recursos,INVPRY,5946.0703125,1206,141,Morazán,Guatajiagua,11721.0
2017,9309,Obligaciones,OBLGCP,17738.043701171875,1206,141,Morazán,Guatajiagua,11721.0
2017,9309,Obligaciones,OBLGLP,5907663.412841797,1206,141,Morazán,Guatajiagua,11721.0
2017,9309,Recursos,EXISBU,935983.7446289062,1206,141,Morazán,Guatajiagua,11721.0
2017,9309,Recursos,FDINVF,460023.55474853516,1206,141,Morazán,Guatajiagua,11721.0
2017,9309,Recursos,INVPRY,59419.83984375,1206,141,Morazán,Guatajiagua,11721.0
2018,9309,Obligaciones,OBLGCP,15686.642669677733,1206,141,Morazán,Guatajiagua,11721.0
2018,9309,Obligaciones,OBLGLP,5653758.633571625,1206,141,Morazán,Guatajiagua,11721.0
2018,9309,Recursos,EXISBU,928028.1610107422,1206,141,Morazán,Guatajiagua,11721.0
2018,9309,Recursos,FDINVF,398632.9859008789,1206,141,Morazán,Guatajiagua,11721.0
2018,9309,Recursos,INVPRY,77023.00122070312,1206,141,Morazán,Guatajiagua,11721.0
2019,9309,Obligaciones,OBLGCP,13760.363494873047,1206,141,Morazán,Guatajiagua,11721.0
2019,9309,Obligaciones,OBLGLP,7069665.640377998,1206,141,Morazán,Guatajiagua,11721.0
2019,9309,Recursos,EXISBU,919626.6658935547,1206,141,Morazán,Guatajiagua,11721.0
2019,9309,Recursos,FDINVF,532660.1597290039,1206,141,Morazán,Guatajiagua,11721.0
2019,9309,Recursos,INVPRY,93165.31103515625,1206,141,Morazán,Guatajiagua,11721.0
2020,9309,Obligaciones,OBLGCP,20905.4345703125,1206,141,Morazán,Guatajiagua,11721.0
2020,9309,Obligaciones,OBLGLP,16246198.719629288,1206,141,Morazán,Guatajiagua,11721.0
2020,9309,Recursos,EXISBU,2842892.2407226562,1206,141,Morazán,Guatajiagua,11721.0
2020,9309,Recursos,FDINVF,1537783.843322754,1206,141,Morazán,Guatajiagua,11721.0
2020,9309,Recursos,INVPRY,71607.1640625,1206,141,Morazán,Guatajiagua,11721.0
2021,9309,Obligaciones,OBLGCP,69516.72922301292,1206,141,Morazán,Guatajiagua,11721.0
2021,9309,Obligaciones,OBLGLP,8792089.419830322,1206,141,Morazán,Guatajiagua,11721.0
2021,9309,Recursos,EXISBU,2842900.2549743652,1206,141,Morazán,Guatajiagua,11721.0
2021,9309,Recursos,FDINVF,2371804.283203125,1206,141,Morazán,Guatajiagua,11721.0
2021,9309,Recursos,INVPRY,101585.00244140624,1206,141,Morazán,Guatajiagua,11721.0
2010,9310,Obligaciones,OBLGCP,1485.8200454711916,1215,142,Morazán,Joateca,4210.0
2010,9310,Obligaciones,OBLGLP,1364134.9563446045,1215,142,Morazán,Joateca,4210.0
2010,9310,Recursos,EXISBU,386854.5874633789,1215,142,Morazán,Joateca,4210.0
2010,9310,Recursos,FDINVF,218674.69299316406,1215,142,Morazán,Joateca,4210.0
2010,9310,Recursos,INVPRY,252803.916015625,1215,142,Morazán,Joateca,4210.0
2011,9310,Obligaciones,OBLGCP,242.39990234375,1215,142,Morazán,Joateca,4210.0
2011,9310,Obligaciones,OBLGLP,2071255.283361435,1215,142,Morazán,Joateca,4210.0
2011,9310,Recursos,EXISBU,392373.4055786133,1215,142,Morazán,Joateca,4210.0
2011,9310,Recursos,FDINVF,295108.6016845703,1215,142,Morazán,Joateca,4210.0
2011,9310,Recursos,INVPRY,551139.91796875,1215,142,Morazán,Joateca,4210.0
2012,9310,Obligaciones,OBLGCP,359.3999938964844,1215,142,Morazán,Joateca,4210.0
2012,9310,Obligaciones,OBLGLP,2221588.773323059,1215,142,Morazán,Joateca,4210.0
2012,9310,Recursos,EXISBU,584355.1359863281,1215,142,Morazán,Joateca,4210.0
2012,9310,Recursos,FDINVF,332752.23974609375,1215,142,Morazán,Joateca,4210.0
2012,9310,Recursos,INVPRY,128273.578125,1215,142,Morazán,Joateca,4210.0
2013,9310,Obligaciones,OBLGCP,1528.8999938964844,1215,142,Morazán,Joateca,4210.0
2013,9310,Obligaciones,OBLGLP,3144573.7664728165,1215,142,Morazán,Joateca,4210.0
2013,9310,Recursos,EXISBU,688895.6443481445,1215,142,Morazán,Joateca,4210.0
2013,9310,Recursos,FDINVF,308260.5089111328,1215,142,Morazán,Joateca,4210.0
2013,9310,Recursos,INVPRY,15876.43359375,1215,142,Morazán,Joateca,4210.0
2014,9310,Obligaciones,OBLGCP,2124.220001220703,1215,142,Morazán,Joateca,4210.0
2014,9310,Obligaciones,OBLGLP,2578387.1053466797,1215,142,Morazán,Joateca,4210.0
2014,9310,Recursos,EXISBU,668450.4161987305,1215,142,Morazán,Joateca,4210.0
2014,9310,Recursos,FDINVF,352198.783203125,1215,142,Morazán,Joateca,4210.0
2014,9310,Recursos,INVPRY,70602.70080566406,1215,142,Morazán,Joateca,4210.0
2015,9310,Obligaciones,OBLGCP,1241.4000244140625,1215,142,Morazán,Joateca,4210.0
2015,9310,Obligaciones,OBLGLP,1962854.4180862457,1215,142,Morazán,Joateca,4210.0
2015,9310,Recursos,EXISBU,773799.263671875,1215,142,Morazán,Joateca,4210.0
2015,9310,Recursos,FDINVF,433493.376953125,1215,142,Morazán,Joateca,4210.0
2015,9310,Recursos,INVPRY,0.0,1215,142,Morazán,Joateca,4210.0
2016,9310,Obligaciones,OBLGCP,1225.1005859375,1215,142,Morazán,Joateca,4210.0
2016,9310,Obligaciones,OBLGLP,3767886.4729003906,1215,142,Morazán,Joateca,4210.0
2016,9310,Recursos,EXISBU,815715.9574584961,1215,142,Morazán,Joateca,4210.0
2016,9310,Recursos,FDINVF,411713.7841796875,1215,142,Morazán,Joateca,4210.0
2016,9310,Recursos,INVPRY,34722.330078125,1215,142,Morazán,Joateca,4210.0
2017,9310,Obligaciones,OBLGCP,1250.0,1215,142,Morazán,Joateca,4210.0
2017,9310,Obligaciones,OBLGLP,4130852.0169677734,1215,142,Morazán,Joateca,4210.0
2017,9310,Recursos,EXISBU,781479.6650085449,1215,142,Morazán,Joateca,4210.0
2017,9310,Recursos,FDINVF,189385.2451171875,1215,142,Morazán,Joateca,4210.0
2017,9310,Recursos,INVPRY,394227.65625,1215,142,Morazán,Joateca,4210.0
2018,9310,Obligaciones,OBLGCP,4191.7998046875,1215,142,Morazán,Joateca,4210.0
2018,9310,Obligaciones,OBLGLP,3679091.7881774902,1215,142,Morazán,Joateca,4210.0
2018,9310,Recursos,EXISBU,760873.7547607422,1215,142,Morazán,Joateca,4210.0
2018,9310,Recursos,FDINVF,291353.5791015625,1215,142,Morazán,Joateca,4210.0
2018,9310,Recursos,INVPRY,558009.375,1215,142,Morazán,Joateca,4210.0
2019,9310,Obligaciones,OBLGCP,15214.800354003906,1215,142,Morazán,Joateca,4210.0
2019,9310,Obligaciones,OBLGLP,4832618.912597656,1215,142,Morazán,Joateca,4210.0
2019,9310,Recursos,EXISBU,1252501.4137573242,1215,142,Morazán,Joateca,4210.0
2019,9310,Recursos,FDINVF,291898.9465332031,1215,142,Morazán,Joateca,4210.0
2019,9310,Recursos,INVPRY,141832.7734375,1215,142,Morazán,Joateca,4210.0
2020,9310,Obligaciones,OBLGCP,5840.17919921875,1215,142,Morazán,Joateca,4210.0
2020,9310,Obligaciones,OBLGLP,6512701.239624023,1215,142,Morazán,Joateca,4210.0
2020,9310,Recursos,EXISBU,1307739.5061035156,1215,142,Morazán,Joateca,4210.0
2020,9310,Recursos,FDINVF,850284.0869140625,1215,142,Morazán,Joateca,4210.0
2020,9310,Recursos,INVPRY,150154.6328125,1215,142,Morazán,Joateca,4210.0
2021,9310,Obligaciones,OBLGCP,10411.137390136719,1215,142,Morazán,Joateca,4210.0
2021,9310,Obligaciones,OBLGLP,5630383.993652344,1215,142,Morazán,Joateca,4210.0
2021,9310,Recursos,EXISBU,1456692.1350097656,1215,142,Morazán,Joateca,4210.0
2021,9310,Recursos,FDINVF,672362.9521484375,1215,142,Morazán,Joateca,4210.0
2021,9310,Recursos,INVPRY,125722.09375,1215,142,Morazán,Joateca,4210.0
2010,9311,Obligaciones,OBLGCP,5039.3798723220825,1208,143,Morazán,Jocoaitique,2877.0
2010,9311,Obligaciones,OBLGLP,1664531.8180160522,1208,143,Morazán,Jocoaitique,2877.0
2010,9311,Recursos,EXISBU,171248.5947265625,1208,143,Morazán,Jocoaitique,2877.0
2010,9311,Recursos,FDINVF,561496.34765625,1208,143,Morazán,Jocoaitique,2877.0
2010,9311,Recursos,INVPRY,39069.5791015625,1208,143,Morazán,Jocoaitique,2877.0
2011,9311,Obligaciones,OBLGCP,555.9500021487474,1208,143,Morazán,Jocoaitique,2877.0
2011,9311,Obligaciones,OBLGLP,1879023.564567566,1208,143,Morazán,Jocoaitique,2877.0
2011,9311,Recursos,EXISBU,235854.5438232422,1208,143,Morazán,Jocoaitique,2877.0
2011,9311,Recursos,FDINVF,164803.61279296875,1208,143,Morazán,Jocoaitique,2877.0
2011,9311,Recursos,INVPRY,80256.8203125,1208,143,Morazán,Jocoaitique,2877.0
2012,9311,Obligaciones,OBLGCP,1942.2200317382812,1208,143,Morazán,Jocoaitique,2877.0
2012,9311,Obligaciones,OBLGLP,1962712.6110961884,1208,143,Morazán,Jocoaitique,2877.0
2012,9311,Recursos,EXISBU,662895.5733032227,1208,143,Morazán,Jocoaitique,2877.0
2012,9311,Recursos,FDINVF,237179.96738290787,1208,143,Morazán,Jocoaitique,2877.0
2012,9311,Recursos,INVPRY,80256.81884765625,1208,143,Morazán,Jocoaitique,2877.0
2013,9311,Obligaciones,OBLGCP,2683.8899688720703,1208,143,Morazán,Jocoaitique,2877.0
2013,9311,Obligaciones,OBLGLP,2832084.333190918,1208,143,Morazán,Jocoaitique,2877.0
2013,9311,Recursos,EXISBU,662504.3178710938,1208,143,Morazán,Jocoaitique,2877.0
2013,9311,Recursos,FDINVF,906401.8710999489,1208,143,Morazán,Jocoaitique,2877.0
2013,9311,Recursos,INVPRY,80256.81884765625,1208,143,Morazán,Jocoaitique,2877.0
2014,9311,Obligaciones,OBLGCP,2887.740005493164,1208,143,Morazán,Jocoaitique,2877.0
2014,9311,Obligaciones,OBLGLP,5329633.87746048,1208,143,Morazán,Jocoaitique,2877.0
2014,9311,Recursos,EXISBU,643525.6478881836,1208,143,Morazán,Jocoaitique,2877.0
